tconst	averageRating	numVotes
tt0103970	5.5	252
tt0103971	7.9	420
tt0103976	6.5	4740
tt0103977	5.1	920
tt0103978	6.1	6855
tt0103982	5.2	846
tt0103984	7.1	159
tt0103991	5.5	937
tt0103994	7.1	16783
tt0104003	5.6	266
tt0104006	5.8	6660
tt0104008	7.3	4028
tt0104009	4.9	20570
tt0104011	6.1	113
tt0104012	6.8	497
tt0104014	5.3	3967
tt0104018	6.0	154
tt0104019	4.3	127
tt0104025	6.8	1205
tt0104027	5.8	1700
tt0104028	7.9	2928
tt0104029	6.7	26841
tt0104030	6.4	769
tt0104033	6.2	464
tt0104036	7.2	50595
tt0104040	6.9	18634
tt0104045	6.0	362
tt0104046	7.5	3831
tt0104053	5.9	6261
tt0104054	7.9	964
tt0104055	2.8	135
tt0104057	6.6	2125
tt0104061	4.5	130
tt0104066	5.1	290
tt0104070	6.6	102243
tt0104072	4.3	553
tt0104073	6.9	8742
tt0104080	5.2	350
tt0104082	5.8	1067
tt0104087	4.4	193
tt0104088	5.6	322
tt0104094	5.5	107
tt0104098	7.1	272
tt0104099	6.7	174
tt0104103	6.7	102
tt0104105	6.2	509
tt0104106	5.8	179
tt0104107	7.0	6828
tt0104109	7.0	309
tt0104111	7.0	350
tt0104114	5.9	15064
tt0104115	5.6	1368
tt0104119	4.8	2690
tt0104121	6.2	763
tt0104122	6.1	231
tt0104129	6.3	258
tt0104131	5.5	127
tt0104134	5.1	115
tt0104135	4.1	1500
tt0104137	4.0	166
tt0104139	5.2	5739
tt0104140	7.3	292
tt0104142	3.4	604
tt0104145	6.0	301
tt0104146	5.6	199
tt0104147	6.9	2061
tt0104155	6.3	4795
tt0104181	6.8	12146
tt0104187	5.8	36975
tt0104188	6.1	102
tt0104201	5.5	1153
tt0104212	5.2	131
tt0104215	5.4	1123
tt0104218	4.3	164
tt0104225	5.6	529
tt0104228	6.8	307
tt0104231	6.6	58411
tt0104233	4.0	191
tt0104237	6.8	16212
tt0104239	6.4	191
tt0104240	4.9	474
tt0104244	5.8	170
tt0104252	5.6	316
tt0104254	6.5	27019
tt0104255	7.2	275
tt0104257	7.7	232251
tt0104261	6.0	134
tt0104265	5.9	13098
tt0104267	4.7	503
tt0104279	5.6	4448
tt0104283	5.8	2410
tt0104290	4.6	116
tt0104291	6.3	44053
tt0104298	5.3	662
tt0104299	5.4	14807
tt0104302	5.7	416
tt0104309	3.4	453
tt0104316	6.2	136
tt0104319	5.9	640
tt0104321	6.6	3501
tt0104322	6.0	662
tt0104330	6.9	227
tt0104338	5.2	298
tt0104346	6.5	8207
tt0104348	7.7	94786
tt0104349	4.6	358
tt0104350	7.8	2915
tt0104351	6.9	190
tt0104352	6.2	4171
tt0104355	5.6	105
tt0104360	6.4	132
tt0104362	6.5	2418
tt0104363	4.3	338
tt0104373	7.2	297
tt0104376	5.1	1556
tt0104377	5.5	2144
tt0104380	4.5	209
tt0104382	5.7	545
tt0104389	6.7	37768
tt0104391	3.9	828
tt0104401	5.5	218
tt0104402	5.9	317
tt0104403	6.9	349
tt0104404	5.3	139
tt0104405	5.1	172
tt0104409	5.5	27245
tt0104412	6.5	20992
tt0104414	6.4	154
tt0104415	6.8	294
tt0104418	6.0	3922
tt0104423	6.5	179
tt0104427	6.6	21163
tt0104428	6.0	456
tt0104431	6.8	295077
tt0104437	4.9	40805
tt0104438	5.8	16717
tt0104443	4.9	205
tt0104445	7.0	167
tt0104448	6.2	646
tt0104452	6.1	22321
tt0104454	7.4	28452
tt0104455	5.6	205
tt0104457	5.6	147
tt0104458	5.2	129
tt0104459	5.8	157
tt0104461	6.5	140
tt0104466	7.5	27177
tt0104467	7.5	852
tt0104469	5.9	312
tt0104470	6.0	145
tt0104473	6.2	643
tt0104475	7.2	164
tt0104483	6.1	204
tt0104485	5.1	267
tt0104489	6.3	145
tt0104499	5.2	184
tt0104503	7.1	2893
tt0104504	7.5	1035
tt0104505	6.2	451
tt0104507	7.1	9198
tt0104509	6.9	123
tt0104510	7.0	184
tt0104511	6.2	9179
tt0104515	2.7	347
tt0104516	4.8	592
tt0104518	4.5	196
tt0104521	5.3	760
tt0104522	7.0	2723
tt0104525	4.2	222
tt0104530	3.4	389
tt0104537	7.9	134
tt0104540	4.8	133
tt0104545	6.4	12140
tt0104548	5.0	158
tt0104549	6.3	15233
tt0104550	6.1	1448
tt0104553	7.3	1785
tt0104556	7.7	358
tt0104558	6.9	19199
tt0104559	5.8	264
tt0104560	4.9	170
tt0104561	8.2	21422
tt0104563	7.0	167
tt0104567	5.8	3670
tt0104568	6.0	721
tt0104570	5.7	344
tt0104572	5.9	353
tt0104573	7.1	23679
tt0104575	6.5	892
tt0104576	5.8	467
tt0104579	6.5	135
tt0104581	5.5	2500
tt0104587	7.0	259
tt0104588	5.2	119
tt0104592	4.6	108
tt0104602	7.2	1857
tt0104604	7.3	810
tt0104605	7.2	7524
tt0104606	7.0	249
tt0104607	6.5	1800
tt0104609	4.1	2901
tt0104613	4.6	221
tt0104615	7.0	172
tt0104616	6.2	115
tt0104617	7.2	101
tt0104622	5.6	166
tt0104627	6.1	7754
tt0104642	5.5	684
tt0104645	5.9	557
tt0104647	5.9	9760
tt0104652	7.7	75886
tt0104654	7.1	125
tt0104655	6.6	113
tt0104658	7.4	1692
tt0104662	7.6	3397
tt0104663	7.5	2464
tt0104667	5.2	476
tt0104670	5.5	8769
tt0104672	7.3	113
tt0104673	5.4	234
tt0104682	6.7	179
tt0104683	1.8	197
tt0104684	7.8	46299
tt0104685	6.5	857
tt0104687	6.6	134
tt0104691	7.7	147219
tt0104692	5.5	33668
tt0104693	6.8	910
tt0104694	7.3	92732
tt0104695	6.1	12081
tt0104696	4.9	540
tt0104697	6.5	1321
tt0104701	4.1	160
tt0104702	2.4	352
tt0104706	8.0	5296
tt0104710	5.6	497
tt0104714	6.7	155736
tt0104719	5.2	167
tt0104720	4.6	156
tt0104735	5.0	193
tt0104740	7.2	6702
tt0104741	5.6	286
tt0104743	5.7	3203
tt0104745	6.5	2718
tt0104747	6.2	115
tt0104753	7.4	2823
tt0104755	6.1	153
tt0104756	7.3	20347
tt0104759	5.4	1025
tt0104761	5.8	1279
tt0104765	6.5	3620
tt0104770	7.1	3200
tt0104771	7.0	2343
tt0104774	7.8	2276
tt0104775	7.2	118
tt0104776	6.2	445
tt0104777	6.1	154
tt0104779	7.2	35091
tt0104782	7.5	6644
tt0104783	6.3	879
tt0104787	6.4	362
tt0104788	6.9	619
tt0104796	7.1	295
tt0104797	7.7	84488
tt0104798	6.8	1391
tt0104799	5.4	158
tt0104802	6.4	5056
tt0104804	4.7	2940
tt0104807	5.8	166
tt0104808	5.0	3549
tt0104809	5.3	162
tt0104810	8.2	4385
tt0104812	7.1	3043
tt0104815	6.9	62819
tt0104816	5.9	166
tt0104820	6.2	317
tt0104830	6.2	578
tt0104831	4.5	284
tt0104833	5.9	131
tt0104835	5.2	121
tt0104837	3.4	2063
tt0104839	6.0	21155
tt0104844	6.7	154
tt0104850	6.0	22472
tt0104853	6.9	153
tt0104855	3.8	182
tt0104860	8.4	8043
tt0104864	4.1	143
tt0104868	6.5	57935
tt0104870	5.7	2198
tt0104873	5.2	355
tt0104874	7.2	799
tt0104875	2.6	128
tt0104879	5.7	1330
tt0104892	5.4	2015
tt0104894	7.4	179
tt0104897	5.6	6995
tt0104905	5.4	4342
tt0104918	6.5	321
tt0104919	7.5	873
tt0104922	6.4	1721
tt0104926	6.0	10020
tt0104927	4.4	602
tt0104928	5.9	4449
tt0104937	6.7	180
tt0104938	3.7	613
tt0104940	7.7	46762
tt0104941	4.3	155
tt0104946	7.4	157
tt0104948	3.8	133
tt0104952	7.6	105493
tt0104953	7.0	148
tt0104954	5.4	654
tt0104961	6.5	203
tt0104962	6.1	1761
tt0104969	3.2	333
tt0104972	6.9	240
tt0104974	7.3	928
tt0104976	5.1	121
tt0104978	6.9	156
tt0104981	5.4	929
tt0104983	6.1	125
tt0104984	6.0	373
tt0104987	4.4	754
tt0104990	7.0	18717
tt0104997	4.0	251
tt0104998	4.3	511
tt0105001	5.8	4489
tt0105007	3.9	336
tt0105009	5.6	597
tt0105017	7.5	10206
tt0105019	7.3	2831
tt0105032	7.0	2146
tt0105034	3.7	540
tt0105045	6.5	119
tt0105046	7.5	40051
tt0105048	6.0	472
tt0105052	6.1	192
tt0105059	5.3	1445
tt0105060	6.5	127
tt0105063	4.9	646
tt0105066	5.7	186
tt0105073	5.1	1569
tt0105075	7.1	175
tt0105078	5.4	1541
tt0105080	5.9	177
tt0105085	5.9	174
tt0105089	7.6	1003
tt0105090	6.4	109
tt0105092	5.8	118
tt0105097	7.2	1381
tt0105103	5.9	1142
tt0105104	5.9	44499
tt0105107	7.4	4995
tt0105108	5.6	1102
tt0105109	6.7	373
tt0105112	6.9	101954
tt0105114	7.1	722
tt0105120	6.8	929
tt0105121	6.4	31085
tt0105127	5.8	825
tt0105128	4.9	19361
tt0105130	7.0	10311
tt0105131	7.0	404
tt0105137	7.8	1690
tt0105147	4.3	164
tt0105150	6.3	1108
tt0105151	7.5	54093
tt0105156	5.4	17048
tt0105159	7.2	9186
tt0105162	4.7	735
tt0105165	5.6	7611
tt0105166	5.3	208
tt0105169	5.1	286
tt0105173	5.4	101
tt0105175	4.5	521
tt0105179	4.2	1514
tt0105182	6.6	166
tt0105183	3.2	549
tt0105185	7.7	4210
tt0105187	6.5	3279
tt0105188	6.6	1422
tt0105191	7.0	3890
tt0105196	5.0	101
tt0105197	7.6	5394
tt0105198	7.1	303
tt0105200	6.8	241
tt0105208	8.9	558
tt0105211	7.0	12316
tt0105212	5.2	667
tt0105213	4.3	207
tt0105214	6.1	195
tt0105215	5.1	260
tt0105217	6.1	14111
tt0105219	6.3	8271
tt0105220	6.7	199
tt0105222	6.4	150
tt0105226	7.0	20017
tt0105231	5.0	132
tt0105235	7.4	400
tt0105236	8.3	906686
tt0105242	6.3	3693
tt0105243	5.8	499
tt0105245	3.7	144
tt0105249	5.1	509
tt0105256	6.2	769
tt0105260	6.3	691
tt0105265	7.2	53043
tt0105267	6.5	1194
tt0105268	5.9	408
tt0105271	8.2	11513
tt0105275	6.8	37173
tt0105276	7.0	734
tt0105287	5.6	2030
tt0105289	3.9	340
tt0105291	5.5	1403
tt0105298	5.6	305
tt0105306	6.4	989
tt0105309	6.5	159
tt0105312	6.9	198
tt0105313	5.7	141
tt0105315	3.3	135
tt0105316	6.4	1805
tt0105322	4.4	1844
tt0105323	8.0	258373
tt0105327	6.9	22036
tt0105328	7.2	3308
tt0105342	6.1	154
tt0105344	4.9	153
tt0105347	4.4	834
tt0105352	5.1	193
tt0105356	6.7	711
tt0105361	4.8	207
tt0105364	7.0	129
tt0105369	3.8	104
tt0105377	5.8	839
tt0105378	6.7	15990
tt0105381	6.8	122
tt0105385	6.9	2327
tt0105386	6.2	128
tt0105388	7.2	734
tt0105391	6.5	9024
tt0105392	5.8	244
tt0105394	6.6	847
tt0105395	5.5	1026
tt0105396	5.1	513
tt0105399	6.5	10833
tt0105400	6.4	241
tt0105401	2.9	217
tt0105402	5.1	7790
tt0105408	4.0	330
tt0105411	7.2	3999
tt0105414	6.4	31926
tt0105415	6.7	27472
tt0105417	6.4	86749
tt0105423	6.7	177
tt0105428	5.3	20192
tt0105435	7.1	51869
tt0105436	6.8	202
tt0105437	6.4	177
tt0105438	7.8	1658
tt0105446	3.3	139
tt0105448	7.3	489
tt0105450	6.8	5027
tt0105459	6.2	12170
tt0105464	5.8	233
tt0105466	6.3	10444
tt0105471	7.7	134
tt0105474	6.5	101
tt0105476	6.8	270
tt0105477	4.3	38050
tt0105480	5.8	1111
tt0105481	5.8	3364
tt0105483	5.6	3445
tt0105485	5.0	188
tt0105488	7.2	24759
tt0105497	2.3	124
tt0105500	4.4	823
tt0105502	4.9	673
tt0105507	4.0	179
tt0105508	6.7	1545
tt0105511	7.4	749
tt0105514	5.0	138
tt0105515	4.9	131
tt0105519	7.1	131
tt0105526	5.1	1062
tt0105527	5.4	678
tt0105530	4.9	395
tt0105531	7.1	701
tt0105534	6.6	2178
tt0105535	5.3	166
tt0105562	4.9	204
tt0105565	6.1	388
tt0105569	6.4	4012
tt0105572	6.7	2511
tt0105573	5.9	1030
tt0105575	8.8	5065
tt0105577	6.1	1106
tt0105585	6.8	13793
tt0105589	6.2	202
tt0105592	5.6	689
tt0105596	8.0	162
tt0105597	5.4	1587
tt0105599	6.9	1808
tt0105600	6.3	155
tt0105601	6.4	364
tt0105602	8.0	5238
tt0105608	4.7	234
tt0105611	6.0	113
tt0105614	6.9	132
tt0105616	5.4	9396
tt0105618	8.0	597
tt0105619	6.5	3029
tt0105622	6.0	2809
tt0105626	6.3	284
tt0105629	5.1	30248
tt0105631	5.3	1488
tt0105636	6.3	10016
tt0105639	6.6	297
tt0105640	5.1	113
tt0105643	2.9	30593
tt0105645	5.7	795
tt0105651	7.0	371
tt0105652	7.3	3663
tt0105654	7.0	762
tt0105655	6.2	1430
tt0105659	5.3	474
tt0105660	4.6	416
tt0105665	7.3	85118
tt0105667	7.5	104
tt0105668	2.8	267
tt0105670	4.2	162
tt0105675	6.4	109
tt0105676	5.4	161
tt0105680	1.9	695
tt0105681	5.0	137
tt0105682	7.6	8849
tt0105685	4.1	257
tt0105690	6.5	75620
tt0105691	6.5	3528
tt0105695	8.2	371356
tt0105698	6.0	81987
tt0105699	6.3	14537
tt0105706	6.1	1344
tt0105709	7.1	202
tt0105712	6.4	211
tt0105713	5.0	855
tt0105717	4.4	493
tt0105719	5.9	1331
tt0105729	6.0	221
tt0105738	6.9	242
tt0105744	7.1	657
tt0105750	7.7	4955
tt0105752	6.3	159
tt0105755	4.7	336
tt0105756	6.0	117
tt0105759	3.5	497
tt0105761	7.4	459
tt0105764	7.7	3010
tt0105775	6.8	168
tt0105777	4.8	481
tt0105783	6.0	152
tt0105785	5.4	585
tt0105789	6.7	2582
tt0105790	6.6	2093
tt0105791	7.3	310
tt0105792	5.5	3987
tt0105793	7.0	142684
tt0105796	6.5	349
tt0105801	4.1	156
tt0105807	4.9	940
tt0105809	4.6	795
tt0105810	6.6	3134
tt0105811	5.5	1987
tt0105812	6.8	74176
tt0105813	6.0	6862
tt0105815	4.1	492
tt0105819	4.0	1448
tt0105820	6.0	135
tt0105824	6.4	2517
tt0105831	6.3	123
tt0105836	4.6	186
tt0105839	7.4	8967
tt0105846	6.7	414
tt0105847	6.6	186
tt0105851	7.1	3971
tt0105857	6.3	205
tt0105859	7.3	3758
tt0105864	6.8	246
tt0105866	5.4	401
tt0105869	5.6	832
tt0105871	5.8	1491
tt0105884	6.8	1033
tt0105885	6.3	1157
tt0105888	7.9	4520
tt0105897	5.4	270
tt0105898	2.9	290
tt0105899	6.7	212
tt0105900	4.2	579
tt0105908	6.2	141
tt0105911	5.9	566
tt0105912	5.8	468
tt0105915	6.5	161
tt0105916	6.3	4316
tt0105919	6.8	517
tt0105924	6.9	240
tt0106185	5.6	1462
tt0106203	6.0	427
tt0106204	6.7	1782
tt0106206	5.3	288
tt0106208	3.5	206
tt0106209	6.4	565
tt0106215	6.5	4825
tt0106216	5.8	279
tt0106217	7.3	223
tt0106218	6.7	1236
tt0106220	6.8	80666
tt0106221	5.0	132
tt0106223	6.2	7700
tt0106226	7.2	51842
tt0106233	6.3	6289
tt0106237	4.8	429
tt0106238	6.2	627
tt0106240	6.3	126
tt0106246	7.1	50316
tt0106251	5.0	409
tt0106257	2.9	3792
tt0106258	4.9	1768
tt0106260	5.3	2077
tt0106264	5.7	521
tt0106265	4.8	126
tt0106266	5.7	8441
tt0106270	4.8	392
tt0106271	6.4	256
tt0106278	4.3	178
tt0106279	4.2	256
tt0106280	4.9	330
tt0106286	7.1	137
tt0106287	5.9	118
tt0106290	7.4	651
tt0106291	4.1	271
tt0106292	5.6	13010
tt0106296	6.3	106
tt0106301	7.1	1144
tt0106303	5.1	940
tt0106304	6.9	200
tt0106305	7.2	4238
tt0106307	7.3	40897
tt0106308	7.5	161587
tt0106309	5.7	5255
tt0106312	6.0	194
tt0106313	5.0	136
tt0106315	6.0	2708
tt0106323	4.3	182
tt0106330	7.3	2553
tt0106332	8.1	24714
tt0106333	7.7	25602
tt0106334	4.3	104
tt0106335	7.0	3927
tt0106339	6.6	5769
tt0106340	5.8	191
tt0106341	7.4	12311
tt0106342	6.9	3221
tt0106343	6.0	966
tt0106348	5.1	112
tt0106350	6.7	1387
tt0106353	4.5	309
tt0106359	4.1	203
tt0106364	7.8	43083
tt0106366	3.6	770
tt0106368	3.8	107
tt0106370	5.4	124
tt0106372	7.3	227
tt0106373	6.2	132
tt0106375	4.9	25494
tt0106376	6.2	528
tt0106378	5.5	159
tt0106379	5.5	3790
tt0106384	7.3	856
tt0106385	7.4	323
tt0106386	5.2	507
tt0106387	7.2	54209
tt0106389	5.6	1235
tt0106393	5.6	5251
tt0106395	4.7	414
tt0106400	5.0	17220
tt0106402	3.3	463
tt0106408	6.3	1025
tt0106412	3.3	622
tt0106413	3.4	263
tt0106417	7.7	2265
tt0106418	4.5	673
tt0106421	6.8	860
tt0106432	4.5	157
tt0106438	7.4	1974
tt0106440	4.8	103
tt0106443	5.4	290
tt0106447	5.7	2148
tt0106450	5.2	2573
tt0106451	4.6	303
tt0106452	6.0	16561
tt0106453	4.5	13935
tt0106455	5.0	5515
tt0106457	6.9	136
tt0106458	7.3	419
tt0106464	6.4	835
tt0106466	5.2	3680
tt0106469	8.0	28555
tt0106471	4.8	11317
tt0106476	5.9	1122
tt0106479	5.1	529
tt0106489	7.8	126472
tt0106497	6.3	151
tt0106500	6.3	8700
tt0106502	5.8	105
tt0106504	6.8	1984
tt0106505	5.1	2107
tt0106511	7.0	157
tt0106519	7.9	198643
tt0106521	3.6	3645
tt0106534	8.5	1602
tt0106535	7.1	4417
tt0106536	5.8	747
tt0106537	6.1	284
tt0106538	6.2	1505
tt0106539	3.3	1083
tt0106541	3.7	478
tt0106544	6.1	3599
tt0106545	6.0	1055
tt0106548	5.6	594
tt0106551	7.2	115
tt0106552	6.5	651
tt0106553	5.8	102
tt0106557	4.3	7608
tt0106558	4.8	196
tt0106559	7.2	2551
tt0106573	6.9	744
tt0106579	7.1	5152
tt0106582	6.4	118488
tt0106586	4.8	430
tt0106590	6.2	156
tt0106591	6.9	247
tt0106598	5.3	50633
tt0106601	4.4	283
tt0106610	5.8	118
tt0106611	7.0	91591
tt0106613	4.1	8142
tt0106616	4.8	102
tt0106620	2.7	1114
tt0106621	6.2	168
tt0106627	5.9	16253
tt0106632	7.1	1331
tt0106634	8.9	151
tt0106636	4.7	711
tt0106637	7.0	823
tt0106638	5.3	282
tt0106642	7.3	628
tt0106643	7.1	124
tt0106651	6.7	186
tt0106655	7.8	2973
tt0106658	5.9	135
tt0106660	5.7	3485
tt0106661	5.8	1605
tt0106664	6.0	15836
tt0106665	4.8	332
tt0106671	6.8	397
tt0106673	6.8	48631
tt0106677	7.6	163353
tt0106678	6.9	327
tt0106681	4.9	342
tt0106684	4.0	2881
tt0106685	6.0	308
tt0106693	7.7	2276
tt0106696	6.9	323
tt0106697	6.7	157039
tt0106698	4.0	280
tt0106701	5.6	56065
tt0106706	4.2	130
tt0106709	6.6	359
tt0106710	6.5	128
tt0106714	6.7	455
tt0106716	6.5	227
tt0106718	4.6	224
tt0106722	5.3	207
tt0106725	5.1	637
tt0106727	5.1	578
tt0106732	5.5	264
tt0106736	6.1	168
tt0106741	4.7	117
tt0106749	7.5	1215
tt0106750	6.3	156
tt0106753	4.3	3289
tt0106761	3.8	11119
tt0106762	4.3	146
tt0106767	3.0	327
tt0106768	4.3	162
tt0106770	7.0	27359
tt0106774	5.6	142
tt0106779	5.5	3089
tt0106786	6.2	103
tt0106792	6.0	1839
tt0106793	5.4	269
tt0106796	4.6	175
tt0106799	3.5	173
tt0106800	7.8	124
tt0106810	7.0	135
tt0106819	4.2	643
tt0106820	6.3	272
tt0106821	6.1	128
tt0106822	4.0	401
tt0106827	5.0	1983
tt0106833	6.2	1956
tt0106834	4.4	6997
tt0106837	4.0	182
tt0106839	6.2	174
tt0106841	6.0	155
tt0106850	5.5	1145
tt0106852	4.7	316
tt0106856	7.6	168445
tt0106860	5.6	136
tt0106866	6.9	2719
tt0106867	5.5	1332
tt0106868	6.6	3320
tt0106873	5.8	6777
tt0106877	4.9	2846
tt0106878	5.7	190
tt0106880	7.2	3824
tt0106881	7.1	21113
tt0106894	4.4	206
tt0106898	6.8	220
tt0106902	5.8	657
tt0106904	7.0	274
tt0106908	6.0	108
tt0106911	6.7	1058
tt0106912	6.6	21481
tt0106913	3.6	2454
tt0106915	5.3	536
tt0106918	6.8	118601
tt0106921	4.7	166
tt0106922	3.9	866
tt0106925	4.7	314
tt0106926	6.2	4857
tt0106931	5.9	449
tt0106934	5.6	208
tt0106936	7.2	7318
tt0106937	7.0	4091
tt0106941	6.2	12566
tt0106944	7.4	236
tt0106945	6.8	239
tt0106946	5.0	195
tt0106949	7.4	1916
tt0106950	5.9	27221
tt0106951	4.7	189
tt0106953	7.3	159
tt0106962	7.3	111
tt0106963	6.0	947
tt0106965	6.0	68150
tt0106966	7.4	5281
tt0106969	7.0	434
tt0106970	3.0	314
tt0106977	7.8	264468
tt0106979	5.8	326
tt0106983	4.0	325
tt0106986	7.4	777
tt0106989	7.2	475
tt0106997	6.7	134
tt0106999	7.1	291
tt0107001	7.6	650
tt0107002	7.1	4708
tt0107004	6.5	9061
tt0107005	6.2	116
tt0107007	7.6	25843
tt0107009	4.6	3265
tt0107019	6.4	295
tt0107023	6.8	132
tt0107025	6.1	226
tt0107027	6.6	4312
tt0107034	6.4	36121
tt0107035	5.6	112
tt0107037	5.6	190
tt0107038	4.7	111
tt0107040	6.9	467
tt0107042	6.4	231
tt0107045	5.8	328
tt0107046	5.3	368
tt0107048	8.0	573151
tt0107050	7.0	42486
tt0107056	6.0	112
tt0107057	5.6	4701
tt0107060	6.2	659
tt0107064	6.6	118
tt0107071	7.2	272
tt0107076	6.2	44336
tt0107078	5.8	125
tt0107079	5.9	4112
tt0107080	6.5	140
tt0107084	5.3	599
tt0107085	6.2	274
tt0107086	7.3	2859
tt0107088	5.4	335
tt0107090	5.1	1111
tt0107091	7.0	16091
tt0107093	6.1	495
tt0107096	6.8	13155
tt0107098	5.5	140
tt0107100	5.9	149
tt0107101	4.9	3040
tt0107102	4.5	506
tt0107103	7.4	1350
tt0107107	5.6	1524
tt0107108	4.5	107
tt0107110	4.8	104
tt0107111	8.0	128
tt0107116	3.9	229
tt0107117	5.5	815
tt0107118	5.7	143
tt0107120	6.9	102291
tt0107121	6.5	1116
tt0107130	7.1	2915
tt0107131	6.9	41591
tt0107132	6.8	101
tt0107134	6.8	581
tt0107144	6.6	83604
tt0107146	6.6	1870
tt0107147	5.7	754
tt0107148	6.3	2545
tt0107149	4.4	110
tt0107151	6.9	20727
tt0107152	7.0	819
tt0107153	2.0	136
tt0107156	7.6	13859
tt0107157	7.2	1646
tt0107158	6.8	384
tt0107159	6.3	359
tt0107160	5.8	118
tt0107162	6.1	928
tt0107164	5.5	165
tt0107165	6.1	3194
tt0107166	7.4	5299
tt0107171	6.6	113
tt0107175	6.3	1143
tt0107176	6.1	197
tt0107177	7.1	173
tt0107179	6.7	559
tt0107182	3.8	342
tt0107183	5.4	175
tt0107187	7.2	237
tt0107199	7.1	339
tt0107206	7.2	91386
tt0107207	8.1	154781
tt0107209	7.3	7528
tt0107210	3.9	433
tt0107211	6.0	62918
tt0107212	6.6	5138
tt0107214	8.0	2769
tt0107219	4.1	124
tt0107220	5.4	300
tt0107224	5.9	305
tt0107225	6.9	1868
tt0107227	7.6	2199
tt0107231	6.4	147
tt0107232	7.2	135
tt0107233	7.1	712
tt0107242	6.2	402
tt0107247	6.5	3894
tt0107249	3.2	426
tt0107251	7.5	522
tt0107254	4.2	28152
tt0107259	7.1	590
tt0107260	7.3	514
tt0107265	6.6	183
tt0107266	6.8	108
tt0107268	4.9	187
tt0107273	4.2	161
tt0107274	6.6	546
tt0107276	6.6	376
tt0107277	5.7	1402
tt0107278	5.5	172
tt0107282	7.7	15080
tt0107284	3.5	224
tt0107286	6.7	15282
tt0107289	6.1	1546
tt0107290	8.1	856016
tt0107295	6.4	164
tt0107296	6.7	146
tt0107302	6.7	50483
tt0107305	8.1	301
tt0107307	6.7	150
tt0107309	6.2	364
tt0107311	7.2	2931
tt0107315	6.5	12197
tt0107316	4.2	150
tt0107319	4.7	612
tt0107321	5.1	2665
tt0107322	7.4	7459
tt0107330	7.4	1296
tt0107331	6.7	1023
tt0107333	4.9	1833
tt0107340	6.7	119
tt0107349	6.4	1915
tt0107350	7.1	430
tt0107356	4.7	273
tt0107358	7.6	2634
tt0107362	6.4	135371
tt0107364	4.4	331
tt0107372	6.2	495
tt0107376	8.2	1858
tt0107382	7.8	468
tt0107384	5.7	1394
tt0107387	4.8	23338
tt0107388	6.4	109
tt0107392	3.2	197
tt0107401	5.5	410
tt0107403	6.6	134
tt0107405	5.2	113
tt0107413	5.6	5395
tt0107417	4.8	529
tt0107426	6.1	15581
tt0107427	5.1	314
tt0107428	6.3	430
tt0107430	4.2	127
tt0107438	4.4	27433
tt0107440	5.1	256
tt0107443	6.8	2641
tt0107444	5.8	719
tt0107445	6.6	184
tt0107446	6.3	242
tt0107447	6.7	2429
tt0107448	5.8	534
tt0107450	5.3	298
tt0107451	5.1	799
tt0107455	7.0	151
tt0107460	6.0	133
tt0107461	7.7	189
tt0107468	6.8	8599
tt0107471	7.1	1887
tt0107472	8.3	2022
tt0107473	6.2	20310
tt0107474	7.3	4905
tt0107478	5.1	15532
tt0107479	7.1	963
tt0107480	6.2	155
tt0107485	6.8	163
tt0107490	6.8	159
tt0107492	6.7	828
tt0107495	5.0	141
tt0107497	6.4	22403
tt0107501	6.7	27506
tt0107504	5.2	4018
tt0107505	4.2	458
tt0107507	7.4	39009
tt0107511	6.2	1100
tt0107514	5.7	125
tt0107518	5.8	104
tt0107520	5.3	364
tt0107522	4.0	189
tt0107523	5.8	845
tt0107529	6.9	9492
tt0107531	6.4	391
tt0107533	5.6	153
tt0107535	7.3	225
tt0107537	6.7	362
tt0107547	7.4	185
tt0107554	7.5	51257
tt0107558	7.9	164
tt0107561	4.9	786
tt0107563	5.2	7652
tt0107564	6.1	191
tt0107565	5.4	420
tt0107566	6.5	1950
tt0107571	4.3	205
tt0107572	5.6	522
tt0107575	6.5	159
tt0107582	6.8	105
tt0107587	5.1	383
tt0107588	6.8	241
tt0107594	5.8	3665
tt0107597	4.6	807
tt0107604	6.6	394
tt0107606	5.4	2954
tt0107611	5.8	6775
tt0107612	3.8	8759
tt0107613	5.9	3080
tt0107614	7.0	242241
tt0107616	7.3	44756
tt0107617	7.4	7823
tt0107618	3.7	288
tt0107621	6.5	154
tt0107623	7.1	2093
tt0107625	8.0	1962
tt0107626	5.4	4241
tt0107630	6.9	10637
tt0107631	5.1	310
tt0107639	5.9	148
tt0107642	6.1	1018
tt0107652	6.9	420
tt0107653	7.8	33841
tt0107658	7.0	474
tt0107659	6.2	44054
tt0107661	6.0	119
tt0107662	7.3	268
tt0107664	5.8	5583
tt0107665	6.3	22514
tt0107666	5.6	432
tt0107667	5.4	140
tt0107668	5.4	5002
tt0107672	6.1	272
tt0107680	4.4	502
tt0107681	5.0	140
tt0107683	2.2	889
tt0107684	4.2	310
tt0107685	6.0	2367
tt0107688	8.0	294107
tt0107692	7.9	34170
tt0107693	7.0	104
tt0107695	4.1	154
tt0107696	5.5	386
tt0107701	6.4	122
tt0107702	5.7	230
tt0107710	6.0	108
tt0107711	5.7	21554
tt0107713	6.0	148
tt0107715	1.8	1121
tt0107719	5.8	1741
tt0107727	7.2	307
tt0107729	6.7	376
tt0107730	6.1	108
